query_id	doc_id	score
q1013	1371	1
q1013	1372	1
q1016	188	1
q1017	103	1
q1018	1365	1
q1019	1865	1
q1020	1863	1
q1021	433	1
q1021	434	1
q1022	330	1
q1022	345	1
q1022	307	1
q1022	383	1
q1023	188	1
q1024	188	1
q1025	261	1
q1026	188	1
q1028	330	1
q1029	188	1
q1029	393	1
q1029	394	1
q1030	299	1
q1030	330	1
q1030	397	1
q1030	1865	1
q1031	229	1
q1032	1365	1
q1032	1320	1
q1032	1457	1
q1032	1967	1
q1034	188	1
q1034	433	1
q1034	434	1
q1034	436	1
q1034	452	1
q1035	463	1
q1035	1888	1
q1036	1320	1
q1036	1243	1
q1038	1365	1
q1038	1967	1
q1039	1338	1
q1039	1831	1
q1040	1320	1
q1040	1471	1
q1042	208	1
q1043	1888	1
q1044	1888	1
q1045	188	1
q1046	1888	1
q1047	1320	1
q1047	1335	1
q1047	1337	1
q1049	188	1
q1050	188	1
q1051	1320	1
q1051	1338	1
q1051	188	1
q1051	1925	1
q1052	895	1
q1052	913	1
q1052	914	1
q1053	393	1
q1053	394	1
q1053	1320	1
q1054	188	1
q1055	1100	1
q1055	1243	1
q1055	1365	1
q1056	393	1
q1056	394	1
q1057	393	1
q1058	393	1
q1059	393	1
q1060	393	1
q1061	393	1
q1062	330	1
q1063	188	1
q1064	188	1
q1065	330	1
q1065	331	1
q1067	1320	1
q1067	1338	1
q1067	1339	1
q1068	299	1
q1068	433	1
q1068	434	1
q1068	436	1
q1069	299	1
q1074	433	1
q1074	434	1
q1074	436	1
q1074	452	1
q1075	330	1
q1075	345	1
q1075	393	1
q1076	1365	1
q1077	1320	1
q1077	1338	1
q1079	188	1
q1080	433	1
q1080	434	1
q1086	393	1
q1087	188	1
q1088	393	1
q1089	393	1
q1090	433	1
q1090	434	1
q1092	1888	1
q1094	188	1
q1095	188	1
q1095	433	1
q1095	434	1
q1095	436	1
q1095	452	1
q1096	188	1
q1098	1238	1
q1098	1239	1
q1098	1243	1
q1098	1250	1
q1098	1866	1
q1099	463	1
q1099	467	1
q1099	468	1
q1099	492	1
q1100	188	1
q1101	188	1
q1103	188	1
q1104	1243	1
q1105	330	1
q1107	331	1
q1107	351	1
q1107	354	1
q1107	361	1
q1108	330	1
q1108	393	1
q1109	188	1
q1110	188	1
q1111	188	1
q1112	188	1
q1113	393	1
q1114	188	1
q1116	1320	1
q1116	330	1
q1117	331	1
q1117	351	1
q1117	354	1
q1117	361	1
q1118	393	1
q1119	393	1
q1120	330	1
q1120	1888	1
q1121	393	1
q1124	393	1
q1126	188	1
q1126	433	1
q1126	434	1
q1126	452	1
q1127	188	1
q1128	1233	1
q1128	1234	1
q1128	1243	1
q1128	1244	1
q1128	1246	1
q1128	1249	1
q1128	1338	1
q1128	1365	1
q1130	1365	1
q1130	1266	1
q1130	1338	1
q1131	1666	1
q1131	1682	1
q1131	1683	1
q1131	1687	1
q1132	330	1
q1132	331	1
q1132	524	1
q1134	393	1
q1135	393	1
q1137	188	1
q1139	330	1
q1143	1865	1
q1145	188	1
q1145	393	1
q1145	394	1
q1146	188	1
q1147	188	1
q1148	188	1
q1150	393	1
q1151	330	1
q1151	1888	1
q1157	188	1
q1161	330	1
q1162	188	1
q1163	393	1
q1164	188	1
q1165	188	1
q1166	1338	1
q1169	188	1
q1171	188	1
q1171	393	1
q1171	394	1
q1172	1863	1
q1173	330	1
q1173	345	1
q1173	359	1
q1173	360	1
q1175	188	1
q1175	393	1
q1175	394	1
q1177	331	1
q1177	351	1
q1177	361	1
q1178	330	1
q1181	1267	1
q1181	1337	1
q1181	1365	1
q1181	1367	1
q1182	188	1
q1183	1320	1
q1183	1338	1
q1183	1963	1
q1183	1967	1
q1185	330	1
q1185	345	1
q1185	832	1
q1187	188	1
q1188	1238	1
q1188	1267	1
q1190	1320	1
q1190	1337	1
q1190	1338	1
q1190	1365	1
q1191	1320	1
q1191	1338	1
q1191	1234	1
q1191	1238	1
q1191	1239	1
q1191	1243	1
q1191	1244	1
q1191	1250	1
q1191	1131	1
q1191	1313	1
q1192	330	1
q1193	1320	1
q1193	1338	1
q1193	1238	1
q1193	1243	1
q1193	1763	1
q1196	106	1
q1197	1320	1
q1197	1338	1
q1197	1365	1
q1198	1320	1
q1198	1338	1
q1198	1238	1
q1198	1239	1
q1199	433	1
q1199	434	1
q1200	1335	1
q1200	1337	1
q1200	1338	1
q1200	1365	1
q1200	1367	1
q1201	1404	1
q1202	1320	1
q1202	1338	1
q1203	188	1
q1204	393	1
q1205	188	1
q1206	1238	1
q1206	1365	1
q1207	1365	1
q1208	393	1
q1209	1888	1
q1210	188	1
q1212	1320	1
q1212	1458	1
q1213	1234	1
q1213	1243	1
q1213	1246	1
q1213	1239	1
q1213	188	1
q1213	1313	1
q1213	1320	1
q1213	1338	1
q1213	1938	1
q1214	188	1
q1216	188	1
q1217	188	1
q1219	188	1
q1219	393	1
q1219	394	1
q1221	1320	1
q1221	1335	1
q1221	1337	1
q1221	1338	1
q1221	1365	1
q1223	1313	1
q1223	1338	1
q1223	1236	1
q1223	1238	1
q1223	1239	1
q1223	1243	1
q1223	1250	1
q1223	1888	1
q1224	1243	1
q1224	1365	1
q1225	188	1
q1226	331	1
q1226	351	1
q1226	361	1
q1228	436	1
q1229	188	1
q1229	229	1
q1230	1243	1
q1231	613	1
q1231	1238	1
q1231	1243	1
q1231	1338	1
q1231	1339	1
q1231	1917	1
q1232	433	1
q1232	434	1
q1232	436	1
q1233	1365	1
q1233	1963	1
q1233	1964	1
q1233	1967	1
q1234	330	1
q1234	1888	1
q1235	1888	1
q1236	330	1
q1236	446	1
q1237	188	1
q1239	1320	1
q1239	1337	1
q1239	1338	1
q1240	1236	1
q1240	1237	1
q1240	1243	1
q1240	1267	1
q1240	1313	1
q1240	1365	1
q1240	1370	1
q1240	1372	1
q1240	1457	1
q1241	1243	1
q1243	1365	1
q1244	1365	1
q1245	188	1
q1246	433	1
q1246	434	1
q1246	436	1
q1247	393	1
q1247	394	1
q1248	188	1
q1249	393	1
q1250	1320	1
q1251	1320	1
q1251	529	1
q1252	188	1
q1253	1365	1
q1253	1366	1
q1253	188	1
q1254	1365	1
q1254	1238	1
q1255	393	1
q1256	1238	1
q1256	1243	1
q1256	1338	1
q1256	1865	1
q1257	188	1
q1258	1320	1
q1258	1321	1
q1258	1330	1
q1258	1332	1
q1258	1335	1
q1258	1337	1
q1258	1338	1
q1258	1365	1
q1259	393	1
q1259	394	1
q1260	433	1
q1260	434	1
q1260	436	1
q1261	188	1
q1262	330	1
q1262	1888	1
q1263	103	1
q1264	1313	1
q1264	1338	1
q1264	1238	1
q1264	1239	1
q1264	1243	1
q1264	1244	1
q1265	1365	1
q1267	1888	1
q1268	1365	1
q1269	188	1
q1270	1888	1
q1271	188	1
q1272	1865	1
q1273	188	1
q1273	330	1
q1274	1888	1
q1275	330	1
q1275	345	1
q1276	1888	1
q1277	1320	1
q1277	1338	1
q1277	1763	1
q1278	1365	1
q1279	1865	1
q1280	330	1
q1280	345	1
q1282	1365	1
q1283	1238	1
q1283	1243	1
q1283	1365	1
q1286	188	1
q1286	393	1
q1286	394	1
q1287	330	1
q1287	1888	1
q1288	1365	1
q1291	310	1
q1291	393	1
q1291	394	1
q1292	1365	1
q1293	330	1
q1294	188	1
q1295	188	1
q1295	393	1
q1295	394	1
q1298	1239	1
q1298	1813	1
q1298	1814	1
q1298	188	1
q1304	1365	1
q1305	1365	1
q1305	1851	1
q1306	1865	1
q1309	1234	1
q1309	1238	1
q1309	1338	1
q1310	1320	1
q1310	1338	1
q1312	1320	1
q1313	511	1
q1313	612	1
q1314	1365	1
q1314	1367	1
q1315	1320	1
q1315	1338	1
q1315	1457	1
q1315	1838	1
q1315	1870	1
q1315	1967	1
q1316	1234	1
q1316	1320	1
q1316	1330	1
q1316	1457	1
q1316	1473	1
q1316	1474	1
q1316	1482	1
q1316	1504	1
q1316	1513	1
q1318	103	1
q1320	1888	1
q1321	1642	1
q1321	1643	1
q1321	1644	1
q1321	1645	1
q1321	1236	1
q1321	1239	1
q1321	1243	1
q1321	1246	1
q1321	1250	1
q1322	188	1
q1326	613	1
q1326	1365	1
q1328	1320	1
q1328	1338	1
q1328	1365	1
q1328	1457	1
q1328	1458	1
q1328	1489	1
q1329	393	1
q1331	188	1
q1333	1321	1
q1335	1865	1
q1336	393	1
q1337	1365	1
q1337	1367	1
q1339	1243	1
q1339	1266	1
q1339	1267	1
q1341	1320	1
q1341	1338	1
q1342	1365	1
q1343	1340	1
q1343	188	1
q1344	1365	1
q1346	1365	1
q1346	1865	1
q1349	1238	1
q1349	1246	1
q1349	1320	1
q1349	1338	1
q1350	833	1
q1351	1238	1
q1351	1243	1
q1351	1244	1
q1351	1267	1
q1351	1320	1
q1351	1338	1
q1352	1370	1
q1354	1365	1
q1356	188	1
q1357	1313	1
q1357	1320	1
q1357	1338	1
q1357	1865	1
q1357	1888	1
q1357	1938	1
q1358	1265	1
q1358	1266	1
q1360	1338	1
q1361	188	1
q1362	1888	1
q1365	188	1
q1365	229	1
q1366	106	1
q1367	1320	1
q1367	1338	1
q1368	1320	1
q1368	1365	1
q1369	1365	1
q1370	1320	1
q1370	1243	1
q1370	1238	1
q1371	1320	1
q1372	1320	1
q1373	1365	1
q1375	1320	1
q1375	1338	1
q1375	1339	1
q1376	1250	1
q1376	1243	1
q1377	1320	1
q1377	1338	1
q1381	1313	1
q1381	1315	1
q1381	1317	1
q1381	1338	1
q1381	1238	1
q1381	1239	1
q1381	1246	1
q1381	1767	1
q1383	1946	1
q1384	1365	1
q1385	1365	1
q1387	452	1
q1388	1365	1
q1388	1917	1
q1388	1967	1
q1389	345	1
q1389	393	1
q1389	394	1
q1390	393	1
q1391	1335	1
q1391	1337	1
q1391	1365	1
q1392	1851	1
q1393	830	1
q1393	831	1
q1393	832	1
q1393	833	1
q1393	834	1
q1393	1365	1
q1394	393	1
q1395	1239	1
q1395	1243	1
q1396	1365	1
q1396	330	1
q1397	1967	1
q1399	1238	1
q1399	1250	1
q1400	1238	1
q1400	1317	1
q1400	1340	1
q1400	1865	1
q1400	1866	1
q1402	21	1
q1402	25	1
q1403	188	1
q1403	613	1
q1403	1338	1
q1403	1365	1
q1404	1320	1
q1404	1666	1
q1404	1682	1
q1404	1683	1
q1404	1688	1
q1404	1690	1
q1406	1504	1
q1407	1320	1
q1407	1366	1
q1407	1866	1
q1407	1923	1
q1407	1925	1
q1408	1365	1
q1409	1365	1
q1410	188	1
q1412	1865	1
q1413	188	1
q1414	1239	1
q1414	1365	1
q1415	188	1
q1415	330	1
q1415	393	1
q1415	394	1
q1416	393	1
q1416	394	1
q1417	1320	1
q1417	1347	1
q1417	1365	1
q1418	103	1
q1420	196	1
q1421	103	1
q1424	19	1
q1425	433	1
q1425	434	1
q1426	1238	1
q1428	1365	1
q1429	1239	1
q1429	1243	1
q1429	1365	1
q1429	1457	1
q1430	188	1
q1430	229	1
q1434	1865	1
q1435	1888	1
q1436	1238	1
q1436	1338	1
q1436	1365	1
q1438	331	1
q1438	351	1
q1438	361	1
q1439	272	1
q1440	188	1
q1443	1329	1
q1443	1330	1
q1445	613	1
q1445	1238	1
q1445	1338	1
q1445	1339	1
q1445	1365	1
q1446	196	1
q1447	1865	1
q1448	1238	1
q1448	1338	1
q1448	1365	1
q1448	1866	1
q1448	1925	1
q1453	1365	1
q1453	1366	1
q1453	1367	1
q1455	1243	1
q1455	1247	1
q1455	1320	1
q1455	1338	1
q1456	188	1
q1457	1320	1
q1457	1338	1
q1458	1320	1
q1458	1338	1
q1458	1238	1
q1459	833	1
q1459	1238	1
q1460	188	1
q1461	1320	1
q1461	1338	1
q1461	1243	1
q1461	1246	1
q1461	1247	1
q1461	1438	1
q1461	1865	1
q1463	393	1
q1463	394	1
q1464	188	1
q1466	433	1
q1466	434	1
q1466	436	1
q1467	1365	1
q1469	1131	1
q1469	1243	1
q1469	1247	1
q1470	330	1
q1470	345	1
q1471	1313	1
q1471	1233	1
q1471	1234	1
q1473	330	1
q1473	345	1
q1473	354	1
q1474	340	1
q1474	345	1
q1474	330	1
q1475	188	1
q1476	188	1
q1477	1243	1
q1477	1365	1
q1480	433	1
q1480	434	1
q1481	1365	1
q1481	1366	1
q1481	1367	1
q1482	1317	1
q1482	1340	1
q1482	1400	1
q1484	188	1
q1485	330	1
q1486	1865	1
q1487	393	1
q1488	330	1
q1489	330	1
q1490	1131	1
q1490	1238	1
q1490	1243	1
q1490	1338	1
q1493	433	1
q1493	434	1
q1493	436	1
q1496	1967	1
q1497	1338	1
q1498	116	1
q1499	295	1
q1499	296	1
q1499	433	1
q1499	434	1
q1499	436	1
q1499	437	1
q1499	438	1
q1499	439	1
q1499	449	1
q1501	1688	1
q1501	1673	1
q1502	1865	1
q1503	1320	1
q1503	1338	1
q1503	1243	1
q1504	188	1
q1504	229	1
q1505	1888	1
q1506	1238	1
q1506	1243	1
q1506	1865	1
q1507	19	1
q1508	1365	1
q1508	1366	1
q1509	1365	1
q1510	1851	1
q1510	1858	1
q1512	330	1
q1512	1888	1
q1513	433	1
q1513	434	1
q1513	436	1
q1513	452	1
q1513	1888	1
q1515	613	1
q1515	1236	1
q1515	1320	1
q1515	1868	1
q1516	1365	1
q1516	24	1
q1517	188	1
q1520	1365	1
q1522	1365	1
q1523	1243	1
q1523	1250	1
q1523	1267	1
q1524	1365	1
q1524	1370	1
q1525	1792	1
q1526	188	1
q1527	1365	1
q1527	188	1
q1528	1338	1
q1528	1365	1
q1529	1365	1
q1531	330	1
q1532	1888	1
q1535	1320	1
q1535	1338	1
q1535	1340	1
q1535	1967	1
q1536	1963	1
q1537	1238	1
q1537	1321	1
q1537	1365	1
q1538	188	1
q1539	1365	1
q1540	1313	1
q1540	1320	1
q1540	1321	1
q1540	1338	1
q1540	1365	1
q1541	188	1
q1544	330	1
q1544	345	1
q1544	393	1
q1544	1330	1
q1548	1365	1
q1548	1366	1
q1549	188	1
q1551	188	1
q1552	188	1
q1554	1365	1
q1554	1338	1
q1554	1320	1
q1554	1324	1
q1555	1243	1
q1556	1338	1
q1556	1238	1
q1557	1320	1
q1557	1337	1
q1557	1338	1
q1557	1365	1
q1557	1367	1
q1558	1365	1
q1559	1313	1
q1559	1315	1
q1559	1320	1
q1559	1337	1
q1559	1338	1
q1559	1339	1
q1559	1340	1
q1560	1313	1
q1560	1365	1
q1560	1243	1
q1561	1365	1
q1562	1365	1
q1562	1366	1
q1563	1238	1
q1563	1239	1
q1563	1243	1
q1564	1316	1
q1564	1338	1
q1564	1250	1
q1565	107	1
q1566	1320	1
q1566	1338	1
q1566	1457	1
q1566	531	1
q1568	1865	1
q1569	1234	1
q1572	1313	1
q1572	1320	1
q1572	1243	1
q1572	1865	1
q1574	1320	1
q1574	1243	1
q1574	1244	1
q1574	1245	1
q1574	1246	1
q1574	1247	1
q1574	1266	1
q1574	1267	1
q1575	1365	1
q1575	1320	1
q1575	1321	1
q1575	1328	1
q1575	1337	1
q1575	1338	1
q1575	1253	1
q1576	163	1
q1576	181	1
q1576	1238	1
q1576	1239	1
q1576	1243	1
q1576	1246	1
q1577	1234	1
q1577	1243	1
q1577	1338	1
q1580	1338	1
q1580	1813	1
q1580	531	1
q1582	1365	1
q1582	1548	1
q1583	1338	1
q1583	1138	1
q1584	1243	1
q1584	1367	1
q1585	1234	1
q1585	1238	1
q1585	1243	1
q1585	1246	1
q1585	1250	1
q1585	1267	1
q1585	1320	1
q1585	1330	1
q1585	1338	1
q1585	1888	1
q1587	1865	1
q1588	1238	1
q1588	1365	1
q1589	1888	1
q1590	463	1
q1590	467	1
q1592	1320	1
q1592	1338	1
q1592	1234	1
q1594	1238	1
q1594	1243	1
q1594	1313	1
q1595	1246	1
q1595	1320	1
q1596	1365	1
q1596	1370	1
q1596	1371	1
q1596	1372	1
q1597	1320	1
q1597	1238	1
q1597	1243	1
q1597	1338	1
q1598	1865	1
q1599	1338	1
q1600	1365	1
q1601	45	1
q1602	1238	1
q1602	1243	1
q1602	1250	1
q1602	1320	1
q1602	1338	1
q1603	1338	1
q1603	1239	1
q1607	1365	1
q1608	1365	1
q1609	1365	1
q1610	1320	1
q1610	1338	1
q1611	1365	1
q1612	1313	1
q1612	1234	1
q1612	1238	1
q1613	1866	1
q1614	1320	1
q1614	1238	1
q1616	1238	1
q1616	1313	1
q1616	1320	1
q1616	1337	1
q1616	1338	1
q1617	1320	1
q1617	1338	1
q1618	1234	1
q1618	1238	1
q1618	1243	1
q1618	1365	1
q1618	1888	1
q1619	1320	1
q1619	1338	1
q1619	1365	1
q1619	1457	1
q1619	1868	1
q1619	1870	1
q1620	1320	1
q1621	1917	1
q1621	1923	1
q1623	1320	1
q1623	1338	1
q1623	1340	1
q1623	1457	1
q1624	1865	1
q1625	1330	1
q1626	1238	1
q1626	1338	1
q1627	1238	1
q1627	1239	1
q1627	1243	1
q1627	1250	1
q1627	1267	1
q1627	1320	1
q1627	1338	1
q1627	1365	1
q1627	1513	1
q1629	1866	1
q1630	1330	1
q1632	1365	1
q1633	1335	1
q1633	1865	1
q1633	1866	1
q1633	1888	1
q1634	330	1
q1635	1365	1
q1636	360	1
q1637	433	1
q1637	434	1
q1637	436	1
q1637	454	1
q1638	1131	1
q1638	1243	1
q1639	1457	1
q1643	1340	1
q1643	1337	1
q1644	123	1
q1644	1321	1
q1644	1323	1
q1644	1338	1
q1644	1365	1
q1645	1320	1
q1645	1338	1
q1645	1315	1
q1645	1340	1
q1645	1238	1
q1645	1239	1
q1645	1246	1
q1645	1313	1
q1645	1868	1
q1645	1689	1
q1646	433	1
q1646	434	1
q1646	436	1
q1647	1868	1
q1648	330	1
q1649	1338	1
q1649	1365	1
q1649	1370	1
q1650	1234	1
q1651	433	1
q1651	434	1
q1651	438	1
q1652	345	1
q1653	1365	1
q1657	1365	1
q1658	1917	1
q1660	1265	1
q1661	1320	1
q1661	1557	1
q1661	1558	1
q1661	1576	1
q1661	1925	1
q1662	1240	1
q1663	832	1
q1663	833	1
q1663	852	1
q1664	330	1
q1664	852	1
q1664	830	1
q1665	1365	1
q1665	1366	1
q1665	1367	1
q1665	1457	1
q1667	1328	1
q1667	1254	1
q1667	1365	1
q1670	1339	1
q1670	1365	1
q1671	1365	1
q1672	1365	1
q1672	1366	1
q1672	1367	1
q1674	433	1
q1674	434	1
q1674	436	1
q1675	1320	1
q1675	1337	1
q1676	1365	1
q1677	1365	1
q1677	1366	1
q1679	364	1
q1680	1365	1
q1681	1320	1
q1681	832	1
q1682	1100	1
q1683	1365	1
q1684	1330	1
q1684	330	1
q1684	359	1
q1684	362	1
q1686	1365	1
q1687	1365	1
q1687	1666	1
q1687	1676	1
q1687	1678	1
q1688	1365	1
q1688	1320	1
q1691	330	1
q1692	1243	1
q1693	330	1
q1694	308	1
q1694	345	1
q1694	360	1
q1694	394	1
q1694	1320	1
q1694	1330	1
q1695	1320	1
q1695	1338	1
q1697	433	1
q1697	434	1
q1697	435	1
q1698	433	1
q1698	436	1
q1698	830	1
q1700	1365	1
q1701	1339	1
q1701	1267	1
q1703	433	1
q1703	436	1
q1705	1320	1
q1705	1340	1
q1705	1471	1
q1705	1338	1
q1705	1234	1
q1705	1813	1
q1706	1320	1
q1706	1365	1
q1706	1795	1
q1706	1796	1
q1706	1865	1
q1706	1874	1
q1707	1365	1
q1708	1238	1
q1709	433	1
q1709	434	1
q1709	436	1
q1709	462	1
q1711	1365	1
q1711	1366	1
q1712	1320	1
q1712	1321	1
q1712	1335	1
q1712	1365	1
q1713	1365	1
q1714	1365	1
q1715	1320	1
q1715	1365	1
q1715	1767	1
q1716	1330	1
q1718	1320	1
q1720	1243	1
q1721	1917	1
q1723	1365	1
q1723	163	1
q1724	1365	1
q1725	1320	1
q1725	1338	1
q1726	1917	1
q1728	345	1
q1729	1320	1
q1729	1365	1
q1729	1370	1
q1729	1371	1
q1729	1372	1
q1729	1795	1
q1729	1865	1
q1730	330	1
q1731	1917	1
q1733	1888	1
q1734	1365	1
q1734	1366	1
q1735	1338	1
q1735	1457	1
q1735	1865	1
q1735	1888	1
q1736	1320	1
q1736	1321	1
q1736	1328	1
q1736	1329	1
q1737	1243	1
q1740	1365	1
q1740	1865	1
q1740	1946	1
q1740	1967	1
q1741	463	1
q1742	1365	1
q1743	436	1
q1744	1320	1
q1744	1338	1
q1744	1865	1
q1745	1365	1
q1746	1313	1
q1746	1243	1
q1746	1246	1
q1747	1365	1
q1748	1267	1
q1748	1860	1
q1749	1320	1
q1749	173	1
q1749	174	1
q1749	175	1
q1750	1320	1
q1750	1338	1
q1750	1243	1
q1752	330	1
q1752	359	1
q1752	362	1
q1753	433	1
q1753	434	1
q1753	436	1
q1753	439	1
q1754	1315	1
q1754	1318	1
q1754	1340	1
q1754	1870	1
q1754	1963	1
q1755	1888	1
q1757	1836	1
q1758	1866	1
q1760	1365	1
q1761	1365	1
q1763	1320	1
q1763	1338	1
q1763	1243	1
q1763	1238	1
q1764	1917	1
q1765	1365	1
q1766	1238	1
q1766	1365	1
q1766	1338	1
q1767	1365	1
q1769	1365	1
q1769	1243	1
q1769	1321	1
q1769	1324	1
q1769	1325	1
q1769	1865	1
q1770	1243	1
q1770	1320	1
q1770	1341	1
q1770	1380	1
q1770	1925	1
q1772	1365	1
q1774	1917	1
q1775	1243	1
q1776	1365	1
q1776	1967	1
q1778	330	1
q1779	1338	1
q1780	1313	1
q1780	1243	1
q1781	330	1
q1781	345	1
q1781	353	1
q1782	330	1
q1783	1330	1
q1785	1457	1
q1785	1458	1
q1785	1471	1
q1786	11	1
q1786	12	1
q1787	330	1
q1789	433	1
q1789	434	1
q1789	436	1
q1789	444	1
q1789	446	1
q1789	449	1
q1789	452	1
q1790	1238	1
q1790	1243	1
q1790	1250	1
q1790	1313	1
q1790	1320	1
q1792	433	1
q1792	434	1
q1792	436	1
q1793	1365	1
q1795	674	1
q1795	675	1
q1795	697	1
q1795	699	1
q1797	1865	1
q1798	1917	1
q1798	1338	1
q1798	1365	1
q1799	433	1
q1799	434	1
q1799	436	1
q1800	330	1
q1800	345	1
q1802	345	1
q1804	330	1
q1805	330	1
q1805	345	1
q1807	330	1
q1807	345	1
q1808	1313	1
q1808	1320	1
q1808	1338	1
q1808	1365	1
q1808	1457	1
q1808	1458	1
q1808	532	1
q1811	345	1
q1812	1238	1
q1812	1320	1
q1812	1338	1
q1813	1365	1
q1815	1320	1
q1815	1238	1
q1817	433	1
q1817	434	1
q1817	436	1
q1818	1365	1
q1819	1320	1
q1819	1338	1
q1820	345	1
q1820	353	1
q1821	330	1
q1821	393	1
q1823	330	1
q1823	345	1
q1825	1267	1
q1825	1458	1
q1826	1868	1
q1826	1871	1
q1826	1888	1
q1827	1365	1
q1827	1367	1
q1828	345	1
q1829	1338	1
q1831	1365	1
q1832	1320	1
q1832	1868	1
q1835	1100	1
q1835	1313	1
q1835	1338	1
q1836	11	1
q1837	433	1
q1837	434	1
q1837	435	1
q1837	436	1
q1839	1365	1
q1840	433	1
q1840	436	1
q1841	330	1
q1841	345	1
q1842	1365	1
q1844	1238	1
q1844	1243	1
q1844	1254	1
q1844	1320	1
q1844	1338	1
q1844	1365	1
q1844	1366	1
q1845	1365	1
q1845	468	1
q1845	476	1
q1847	433	1
q1847	434	1
q1847	436	1
q1848	1365	1
q1848	1366	1
q1850	1831	1
q1851	1831	1
q1851	136	1
q1852	1365	1
q1852	1367	1
q1853	1365	1
q1855	139	1
q1855	1917	1
q1856	1320	1
q1856	1338	1
q1856	1822	1
q1856	1824	1
q1858	1365	1
q1858	1366	1
q1860	433	1
q1860	466	1
q1861	1917	1
q1865	1365	1
q1866	1365	1
q1867	1313	1
q1867	1320	1
q1867	1338	1
q1867	1474	1
q1868	1243	1
q1868	1250	1
q1869	1365	1
q1871	1365	1
q1872	1365	1
q1873	1365	1
q1874	1100	1
q1874	1925	1
q1874	1868	1
q1874	1871	1
q1874	1874	1
q1874	1878	1
q1874	1888	1
q1875	246	1
q1876	1238	1
q1876	1320	1
q1876	1338	1
q1877	1767	1
q1878	1365	1
q1878	1367	1
q1879	1365	1
q1880	1365	1
q1880	1366	1
q1881	1320	1
q1882	1320	1
q1882	1238	1
q1882	1243	1
q1884	1320	1
q1884	1457	1
q1884	1475	1
q1884	1365	1
q1884	1482	1
q1887	51	1
q1887	330	1
q1888	103	1
q1889	1243	1
q1889	1244	1
q1890	1320	1
q1890	1338	1
q1890	18	1
q1890	1866	1
q1891	116	1
q1892	330	1
q1892	345	1
q1893	107	1
q1893	1868	1
q1893	1871	1
q1893	1874	1
q1893	1878	1
q1893	1888	1
q1894	19	1
q1894	1868	1
q1894	1871	1
q1894	1874	1
q1894	1878	1
q1894	1888	1
q1895	393	1
q1895	394	1
q1896	433	1
q1896	436	1
q1897	433	1
q1897	436	1
q1898	1868	1
q1898	1870	1
q1900	345	1
q1901	1365	1
q1904	1242	1
q1904	1246	1
q1904	1247	1
q1904	1248	1
q1904	1250	1
q1904	1251	1
q1904	1767	1
q1905	345	1
q1905	359	1
q1907	307	1
q1907	330	1
q1907	1329	1
q1907	1330	1
q1909	393	1
q1909	394	1
q1910	330	1
q1911	1365	1
q1911	1356	1
q1913	433	1
q1913	434	1
q1913	436	1
q1913	441	1
q1913	449	1
q1914	330	1
q1914	345	1
q1916	1365	1
q1916	1243	1
q1916	1317	1
q1916	1340	1
q1917	330	1
q1917	1888	1
q1919	330	1
q1919	331	1
q1920	1131	1
q1921	1320	1
q1921	1138	1
q1921	1246	1
q1921	1250	1
q1921	1454	1
q1921	330	1
q1922	1131	1
q1922	1234	1
q1922	1243	1
q1922	1238	1
q1922	1765	1
q1922	1767	1
q1923	1131	1
q1924	1239	1
q1925	1131	1
q1926	1243	1
q1926	1131	1
q1927	1888	1
q1928	1131	1
q1929	1320	1
q1929	1250	1
q1929	1454	1
q1929	330	1
q1930	1131	1
q1931	1320	1
q1932	1320	1
q1932	1330	1
q1932	1341	1
q1933	1243	1
q1933	1266	1
q1934	1244	1
q1935	1239	1
q1936	1131	1
q1937	1131	1
q1938	1131	1
q1939	1339	1
q1939	1243	1
q1940	1131	1
q1940	1234	1
q1940	1238	1
q1940	1243	1
q1940	1250	1
q1940	1320	1
q1940	1338	1
q1940	1765	1
q1940	1767	1
q1941	1320	1
q1941	1765	1
q1941	1767	1
q1942	13	1
q1942	14	1
q1942	16	1
q1942	1888	1
q1943	1243	1
q1944	1243	1
q1945	1238	1
q1945	1243	1
q1946	1131	1
q1946	1243	1
q1946	1339	1
q1947	1243	1
q1948	1234	1
q1948	1238	1
q1948	1243	1
q1948	1244	1
q1949	1320	1
q1949	1338	1
q1949	1765	1
q1949	1767	1
q1950	1131	1
q1950	1243	1
q1950	1339	1
q1951	1236	1
q1951	1246	1
q1952	1243	1
q1952	1131	1
q1953	1137	1
q1953	1813	1
q1954	1131	1
q1954	1234	1
q1954	1238	1
q1954	1239	1
q1954	1243	1
q1954	1244	1
q1955	463	1
q1956	1320	1
q1956	1338	1
q1956	1765	1
q1956	1767	1
q1956	1234	1
q1956	1243	1
q1957	1236	1
q1958	1320	1
q1958	1338	1
q1958	1765	1
q1958	1767	1
q1959	1243	1
q1960	1131	1
q1960	1133	1
q1961	1131	1
q1961	1243	1
q1961	1339	1
q1962	1239	1
q1963	1243	1
q1963	1131	1
q1964	1234	1
q1964	1238	1
q1964	1239	1
q1964	1243	1
q1964	1244	1
q1965	1243	1
q1966	1339	1
q1966	1243	1
q1967	1234	1
q1967	1238	1
q1967	1239	1
q1967	1243	1
q1967	1244	1
q1967	1131	1
q1968	1234	1
q1968	1243	1
q1968	1765	1
q1968	1767	1
q1969	1131	1
q1970	1131	1
q1970	1238	1
q1970	1320	1
q1970	1338	1
q1971	1888	1
q1972	1234	1
q1972	1238	1
