query_id	doc_id	score
q502	1865	1
q503	1365	1
q504	330	1
q505	1888	1
q506	1858	1
q506	1851	1
q507	1888	1
q508	1320	1
q508	1338	1
q508	1330	1
q508	1234	1
q508	1267	1
q508	1457	1
q508	1458	1
q508	1473	1
q508	1474	1
q508	1482	1
q508	1504	1
q508	1513	1
q509	1365	1
q509	1865	1
q510	1320	1
q510	1365	1
q511	1365	1
q512	1365	1
q512	1888	1
q513	1365	1
q513	1100	1
q514	1365	1
q514	1922	1
q514	1888	1
q515	1967	1
q516	188	1
q517	1642	1
q517	1643	1
q517	1644	1
q517	1645	1
q517	1239	1
q517	1246	1
q517	1243	1
q517	1236	1
q517	1250	1
q518	17	1
q518	18	1
q518	19	1
q518	20	1
q518	21	1
q518	22	1
q518	23	1
q518	24	1
q518	25	1
q519	188	1
q520	1365	1
q520	1234	1
q520	1236	1
q520	1237	1
q520	1238	1
q520	1239	1
q520	1243	1
q520	1266	1
q520	1267	1
q520	1320	1
q520	1457	1
q521	1365	1
q521	833	1
q521	1367	1
q522	188	1
q523	433	1
q523	434	1
q524	393	1
q524	842	1
q525	1365	1
q526	188	1
q527	1365	1
q527	1320	1
q527	1338	1
q527	1338	1
q527	1867	1
q527	1888	1
q528	188	1
q528	229	1
q529	188	1
q530	1365	1
q530	1367	1
q530	1370	1
q530	1371	1
q530	1372	1
q530	1373	1
q531	1365	1
q531	1666	1
q531	1166	1
q531	1680	1
q531	1682	1
q531	830	1
q531	852	1
q531	188	1
q532	188	1
q533	188	1
q534	1239	1
q534	1238	1
q534	1233	1
q534	1243	1
q534	1244	1
q534	1267	1
q534	1317	1
q534	1320	1
q534	1338	1
q534	1370	1
q534	1371	1
q534	1372	1
q534	1340	1
q535	188	1
q536	188	1
q536	229	1
q537	1238	1
q537	1243	1
q537	1244	1
q538	1504	1
q539	1888	1
q540	188	1
q541	1366	1
q541	1320	1
q541	1923	1
q541	1925	1
q541	1866	1
q541	1888	1
q542	1365	1
q543	613	1
q543	1365	1
q544	188	1
q545	1865	1
q546	1365	1
q546	188	1
q547	188	1
q548	188	1
q549	188	1
q550	188	1
q551	1243	1
q551	1365	1
q552	188	1
q553	152	1
q554	1320	1
q554	1239	1
q554	1365	1
q554	1372	1
q555	1250	1
q555	1238	1
q555	1458	1
q555	1459	1
q555	1338	1
q555	612	1
q555	613	1
q555	616	1
q555	1328	1
q555	1320	1
q555	188	1
q556	330	1
q556	188	1
q556	393	1
q556	394	1
q557	393	1
q558	1888	1
q559	1238	1
q559	1338	1
q559	1243	1
q559	1131	1
q560	1865	1
q561	330	1
q562	1888	1
q563	330	1
q564	188	1
q565	1888	1
q566	434	1
q567	330	1
q568	188	1
q569	1238	1
q570	1888	1
q571	1866	1
q572	188	1
q572	229	1
q573	188	1
q574	280	1
q574	281	1
q575	1865	1
q576	272	1
q576	188	1
q576	277	1
q576	274	1
q576	284	1
q577	1354	1
q577	463	1
q577	467	1
q577	468	1
q577	463	1
q578	1365	1
q578	1338	1
q579	1866	1
q580	1367	1
q580	1243	1
q581	1888	1
q582	1866	1
q583	188	1
q584	433	1
q584	434	1
q584	436	1
q584	452	1
q585	330	1
q586	188	1
q587	1888	1
q588	613	1
q588	1365	1
q588	1338	1
q588	1339	1
q588	1238	1
q588	1865	1
q588	1925	1
q588	316	1
q589	330	1
q590	330	1
q590	1320	1
q590	1330	1
q590	393	1
q591	1865	1
q592	188	1
q593	188	1
q594	1313	1
q594	1234	1
q594	1239	1
q594	1243	1
q594	1320	1
q594	1338	1
q594	188	1
q594	1938	1
q595	188	1
q596	1320	1
q596	1343	1
q596	1346	1
q596	1816	1
q596	1918	1
q597	188	1
q598	188	1
q599	1365	1
q599	1366	1
q599	1367	1
q600	393	1
q601	1365	1
q601	1338	1
q601	1320	1
q601	1238	1
q601	1246	1
q602	1365	1
q603	1320	1
q603	1458	1
q604	1365	1
q605	188	1
q606	1365	1
q607	1365	1
q607	1338	1
q607	1320	1
q608	1340	1
q608	188	1
q609	188	1
q610	1238	1
q610	833	1
q611	1320	1
q611	1338	1
q611	1243	1
q611	1365	1
q612	188	1
q612	284	1
q613	1365	1
q614	188	1
q615	1365	1
q615	1367	1
q616	1320	1
q616	1338	1
q616	1234	1
q616	1238	1
q616	1243	1
q616	1247	1
q616	1131	1
q617	188	1
q618	1320	1
q618	1335	1
q618	1337	1
q618	1821	1
q619	1365	1
q619	613	1
q620	188	1
q621	1365	1
q622	1865	1
q622	1438	1
q622	1238	1
q622	1338	1
q622	1320	1
q622	1243	1
q622	1246	1
q622	1247	1
q623	1365	1
q624	393	1
q625	832	1
q626	1365	1
q627	188	1
q628	393	1
q629	188	1
q630	1365	1
q630	1372	1
q630	1236	1
q630	1237	1
q630	1243	1
q630	1321	1
q630	1322	1
q630	1328	1
q630	1329	1
q630	1330	1
q630	1331	1
q630	1335	1
q630	1337	1
q630	1352	1
q630	1353	1
q630	1446	1
q630	1449	1
q630	1451	1
q630	1452	1
q630	1453	1
q631	188	1
q632	188	1
q632	355	1
q632	353	1
q632	393	1
q632	394	1
q633	188	1
q634	1320	1
q634	1338	1
q635	1243	1
q635	1365	1
q635	1340	1
q635	1317	1
q636	1365	1
q637	1365	1
q638	188	1
q639	1365	1
q639	1372	1
q639	1233	1
q639	1313	1
q639	1320	1
q639	1238	1
q639	1234	1
q640	1365	1
q641	188	1
q641	393	1
q641	394	1
q642	330	1
q643	1365	1
q643	1366	1
q643	1367	1
q643	1368	1
q643	1369	1
q643	1370	1
q643	1371	1
q643	1372	1
q643	1373	1
q643	1374	1
q643	1375	1
q643	1376	1
q643	1377	1
q643	1378	1
q643	1379	1
q643	1380	1
q643	1234	1
q643	1237	1
q643	1239	1
q644	1365	1
q645	833	1
q646	188	1
q646	229	1
q647	1365	1
q647	1338	1
q647	1340	1
q648	188	1
q648	433	1
q648	434	1
q648	436	1
q648	452	1
q649	1866	1
q649	1320	1
q649	1457	1
q649	1234	1
q649	1238	1
q649	1239	1
q649	1267	1
q649	584	1
q649	612	1
q649	1365	1
q649	1865	1
q650	188	1
q651	1888	1
q651	330	1
q652	188	1
q653	330	1
q653	331	1
q654	188	1
q655	188	1
q656	613	1
q656	1365	1
q656	1338	1
q656	1370	1
q656	1371	1
q656	1372	1
q657	1548	1
q657	1365	1
q657	1560	1
q657	1569	1
q657	1551	1
q657	1550	1
q657	1564	1
q658	1238	1
q658	1239	1
q658	1243	1
q658	1250	1
q658	1320	1
q658	1338	1
q659	1865	1
q659	1888	1
q659	1313	1
q659	1320	1
q659	1938	1
q659	1338	1
q660	917	1
q660	938	1
q660	939	1
q661	188	1
q661	393	1
q661	394	1
q662	1365	1
q662	1320	1
q662	1338	1
q662	1265	1
q662	1266	1
q663	1238	1
q664	433	1
q664	434	1
q664	436	1
q664	299	1
q665	188	1
q666	436	1
q666	299	1
q667	188	1
q668	1888	1
q669	1888	1
q669	330	1
q670	1239	1
q670	188	1
q670	1813	1
q670	1814	1
q671	1340	1
q672	1238	1
q673	330	1
q673	345	1
q673	307	1
q673	383	1
q674	188	1
q675	345	1
q675	852	1
q675	838	1
q675	895	1
q675	913	1
q675	914	1
q675	875	1
q675	939	1
q675	1365	1
q676	1888	1
q676	272	1
q676	281	1
q677	188	1
q678	188	1
q679	1365	1
q679	1888	1
q680	188	1
q681	101	1
q682	1313	1
q682	1320	1
q682	1338	1
q682	1238	1
q682	1239	1
q682	1243	1
q682	188	1
q683	188	1
q683	229	1
q684	188	1
q685	188	1
q686	272	1
q687	272	1
q688	1865	1
q688	1365	1
q689	436	1
q689	433	1
q689	434	1
q689	452	1
q690	330	1
q690	345	1
q690	393	1
q690	1330	1
q691	1865	1
q692	188	1
q693	272	1
q694	1338	1
q695	272	1
q696	1365	1
q697	1888	1
q698	1365	1
q698	1372	1
q698	1373	1
q698	128	1
q698	852	1
q699	1320	1
q699	1338	1
q699	574	1
q700	188	1
q701	188	1
q702	1365	1
q702	1366	1
q702	261	1
q703	1320	1
q703	1338	1
q703	1234	1
q703	1238	1
q703	1365	1
q704	1365	1
q705	188	1
q705	284	1
q706	1865	1
q707	463	1
q707	467	1
q708	272	1
q708	273	1
q708	274	1
q709	188	1
q709	284	1
q710	103	1
q711	188	1
q711	284	1
q711	277	1
q711	274	1
q712	330	1
q713	1243	1
q713	1320	1
q713	1238	1
q714	1234	1
q714	1237	1
q714	1238	1
q715	463	1
q715	1888	1
q716	436	1
q716	434	1
q716	433	1
q716	1330	1
q716	1865	1
q716	188	1
q716	452	1
q717	875	1
q717	957	1
q718	188	1
q719	188	1
q720	433	1
q720	434	1
q720	436	1
q721	277	1
q722	1831	1
q722	1338	1
q722	531	1
q723	467	1
q724	1365	1
q724	24	1
q724	1320	1
q724	1338	1
q725	1320	1
q725	1338	1
q725	1234	1
q725	1365	1
q725	1381	1
q726	433	1
q726	434	1
q726	436	1
q726	466	1
q727	1792	1
q727	1814	1
q727	1802	1
q727	1813	1
q728	1888	1
q728	330	1
q729	1365	1
q729	1967	1
q730	188	1
q730	330	1
q731	188	1
q732	1888	1
q733	188	1
q733	1320	1
q734	330	1
q734	345	1
q735	1888	1
q735	436	1
q735	433	1
q735	434	1
q735	452	1
q736	188	1
q737	433	1
q737	434	1
q737	436	1
q737	466	1
q738	330	1
q739	188	1
q739	100	1
q739	101	1
q740	1320	1
q740	1338	1
q740	1365	1
q740	1246	1
q741	188	1
q741	100	1
q741	101	1
q742	1320	1
q742	1338	1
q742	1238	1
q742	1239	1
q743	188	1
q744	188	1
q744	229	1
q745	1365	1
q745	1865	1
q745	1925	1
q746	50	1
q747	1404	1
q748	1888	1
q748	330	1
q749	838	1
q750	188	1
q751	1365	1
q752	1365	1
q752	893	1
q752	895	1
q752	913	1
q752	914	1
q753	1365	1
q753	832	1
q753	874	1
q753	875	1
q753	877	1
q753	885	1
q754	188	1
q755	1365	1
q755	1320	1
q755	616	1
q755	620	1
q755	1457	1
q755	570	1
q755	579	1
q755	574	1
q756	1365	1
q756	1320	1
q756	1340	1
q756	1868	1
q757	1885	1
q757	1313	1
q757	1320	1
q757	1238	1
q757	1243	1
q757	1338	1
q758	188	1
q759	188	1
q759	262	1
q759	274	1
q759	277	1
q759	284	1
q760	393	1
q761	433	1
q761	434	1
q762	1863	1
q763	1868	1
q763	1320	1
q763	1335	1
q763	1337	1
q763	1365	1
q764	1365	1
q764	1400	1
q764	1925	1
q764	1340	1
q764	1317	1
q765	1365	1
q765	1366	1
q765	1243	1
q765	1320	1
q765	1370	1
q765	1371	1
q765	1372	1
q766	330	1
q766	345	1
q767	188	1
q768	11	1
q769	393	1
q770	1365	1
q771	1320	1
q771	1338	1
q772	188	1
q773	188	1
q774	1888	1
q775	1888	1
q776	1888	1
q777	188	1
q778	188	1
q779	1365	1
q780	1243	1
q780	1250	1
q780	1236	1
q780	1238	1
q780	1239	1
q780	1313	1
q780	1320	1
q780	1338	1
q781	188	1
q782	1313	1
q782	1338	1
q782	1238	1
q782	1239	1
q782	1243	1
q782	1244	1
q783	188	1
q784	1338	1
q784	1320	1
q784	1238	1
q784	1239	1
q784	1243	1
q784	1250	1
q784	1917	1
q785	1865	1
q786	613	1
q786	1320	1
q786	1338	1
q786	1365	1
q787	188	1
q787	229	1
q788	188	1
q789	1888	1
q790	1867	1
q790	1888	1
q791	188	1
q792	188	1
q793	188	1
q794	1320	1
q794	1321	1
q794	1324	1
q794	1337	1
q794	1338	1
q794	1254	1
q794	1365	1
q794	1868	1
q795	393	1
q795	394	1
q796	433	1
q796	434	1
q796	436	1
q796	466	1
q797	1365	1
q797	1366	1
q797	1871	1
q798	1659	1
q798	1660	1
q798	188	1
q799	188	1
q800	1365	1
q801	188	1
q801	330	1
q802	1888	1
q803	188	1
q804	1365	1
q804	1338	1
q804	1763	1
q805	1888	1
q806	1365	1
q806	188	1
q806	1923	1
q807	1320	1
q807	1337	1
q807	1338	1
q807	1266	1
q807	1267	1
q807	1365	1
q808	1338	1
q808	1238	1
q808	1246	1
q809	330	1
q810	1370	1
q810	1371	1
q810	1372	1
q811	1243	1
q811	1307	1
q812	188	1
q813	188	1
q814	1238	1
q814	1243	1
q814	1365	1
q814	335	1
q814	167	1
q815	188	1
q816	330	1
q816	1330	1
q816	340	1
q816	345	1
q816	393	1
q817	1365	1
q818	188	1
q819	1365	1
q819	1865	1
q819	1338	1
q820	188	1
q821	1365	1
q821	1267	1
q821	1457	1
q821	1320	1
q821	1338	1
q821	1313	1
q821	1233	1
q821	1234	1
q821	1236	1
q821	1237	1
q821	1243	1
q821	1370	1
q821	1371	1
q821	1372	1
q822	393	1
q823	1917	1
q823	1365	1
q824	393	1
q825	1320	1
q825	1365	1
q826	188	1
q826	229	1
q827	393	1
q828	433	1
q828	434	1
q828	436	1
q829	393	1
q830	1365	1
q830	1320	1
q831	1320	1
q831	1365	1
q832	272	1
q832	273	1
q832	274	1
q833	188	1
q834	463	1
q834	467	1
q835	188	1
q836	1243	1
q836	188	1
q837	330	1
q838	1365	1
q839	1365	1
q839	1244	1
q839	1320	1
q839	1338	1
q839	1233	1
q839	1234	1
q839	1243	1
q839	1246	1
q839	1249	1
q839	1266	1
q839	1267	1
q839	1311	1
q839	1370	1
q839	1371	1
q839	1372	1
q840	1238	1
q840	1243	1
q840	1267	1
q840	1320	1
q840	1338	1
q840	1339	1
q841	188	1
q841	393	1
q841	394	1
q842	1688	1
q843	1863	1
q844	1243	1
q844	1250	1
q844	1131	1
q845	529	1
q845	1320	1
q845	1365	1
q845	1372	1
q846	1313	1
q846	1320	1
q846	1338	1
q846	1243	1
q846	1767	1
q847	188	1
q847	284	1
q848	1888	1
q848	330	1
q849	1365	1
q849	1243	1
q849	1320	1
q849	1338	1
q849	1266	1
q849	188	1
q850	433	1
q850	434	1
q850	295	1
q850	296	1
q850	436	1
q850	437	1
q850	438	1
q850	439	1
q850	449	1
q851	188	1
q852	188	1
q853	188	1
q854	188	1
q854	393	1
q854	394	1
q855	188	1
q856	1239	1
q856	1238	1
q856	1246	1
q856	1313	1
q856	1315	1
q856	1317	1
q856	1338	1
q856	1340	1
q856	1767	1
q857	1888	1
q858	1888	1
q859	188	1
q859	229	1
q860	1365	1
q861	1338	1
q861	1320	1
q861	1365	1
q862	1238	1
q862	1243	1
q863	1320	1
q863	1868	1
q863	1365	1
q863	1917	1
q864	284	1
q865	1365	1
q865	1266	1
q865	1338	1
q866	1865	1
q867	188	1
q868	1365	1
q868	1353	1
q868	1320	1
q868	1820	1
q868	1238	1
q869	433	1
q869	434	1
q869	436	1
q869	188	1
q869	452	1
q870	188	1
q871	1888	1
q872	1365	1
q872	1366	1
q872	188	1
q873	393	1
q874	188	1
q874	100	1
q874	101	1
q875	188	1
q876	188	1
q877	393	1
q878	188	1
q879	393	1
q880	1239	1
q880	1246	1
q880	1946	1
q881	188	1
q882	1666	1
q882	1682	1
q882	1683	1
q882	1687	1
q883	1320	1
q883	1321	1
q883	1234	1
q883	1330	1
q883	1332	1
q883	1335	1
q883	1337	1
q883	1338	1
q883	1365	1
q883	1868	1
q883	1870	1
q884	1338	1
q884	152	1
q885	393	1
q886	188	1
q886	284	1
q887	1365	1
q887	1370	1
q887	1371	1
q887	1372	1
q888	1243	1
q888	1245	1
q888	1238	1
q888	188	1
q889	188	1
q889	284	1
q890	188	1
q890	284	1
q891	1365	1
q891	188	1
q892	1365	1
q892	188	1
q893	277	1
q893	274	1
q893	284	1
q894	330	1
q894	331	1
q894	524	1
q894	380	1
q895	284	1
q896	393	1
q896	394	1
q897	1365	1
q898	188	1
q899	188	1
q900	1863	1
q901	393	1
q901	394	1
q902	330	1
q902	345	1
q902	307	1
q902	383	1
q903	1365	1
q903	188	1
q904	393	1
q905	188	1
q906	619	1
q906	1365	1
q906	1370	1
q906	1371	1
q906	1372	1
q907	433	1
q907	434	1
q908	188	1
q909	188	1
q910	188	1
q911	463	1
q911	188	1
q912	1365	1
q913	393	1
q914	188	1
q915	188	1
q916	188	1
q917	188	1
q918	188	1
q918	393	1
q918	394	1
q919	393	1
q920	393	1
q921	1365	1
q922	1338	1
q923	1233	1
q923	1234	1
q923	1254	1
q923	1320	1
q923	1121	1
q923	1178	1
q923	1365	1
q923	1366	1
q923	1367	1
q923	1368	1
q923	1369	1
q923	1370	1
q923	1371	1
q923	1372	1
q924	188	1
q925	1865	1
q926	345	1
q926	359	1
q926	360	1
q926	330	1
q927	1868	1
q928	188	1
q928	393	1
q928	394	1
q929	188	1
q929	100	1
q929	101	1
q930	393	1
q931	188	1
q932	1338	1
q932	1365	1
q933	188	1
q934	393	1
q935	188	1
q935	229	1
q936	188	1
q937	188	1
q937	393	1
q937	394	1
q938	188	1
q939	1888	1
q939	330	1
q940	1865	1
q941	188	1
q942	188	1
q943	188	1
q943	436	1
q943	433	1
q943	434	1
q943	452	1
q944	188	1
q945	1338	1
q945	1238	1
q945	1239	1
q945	1243	1
q945	1244	1
q945	1246	1
q945	1250	1
q945	1767	1
q945	1131	1
q946	433	1
q946	434	1
q946	436	1
q946	466	1
q947	830	1
q947	832	1
q947	852	1
q948	188	1
q949	188	1
q950	1238	1
q950	1267	1
q950	1338	1
q951	1888	1
q951	229	1
q952	1865	1
q952	299	1
q952	330	1
q952	397	1
q953	1320	1
q953	1230	1
q953	1243	1
q953	1338	1
q954	188	1
q955	1868	1
q955	1871	1
q956	1967	1
q956	1365	1
q957	330	1
q957	832	1
q957	345	1
q957	1330	1
q958	1313	1
q959	1963	1
q959	188	1
q960	1365	1
q960	1320	1
q960	1338	1
q960	1340	1
q960	1238	1
q960	1243	1
q960	1763	1
